{'Doc#': 252, 'Term': 'a.r.a', 'Freq': 1}
{'Doc#': 84, 'Term': 'four', 'Freq': 1}
{'Doc#': 627, 'Term': 'four', 'Freq': 1}
{'Doc#': 422, 'Term': 'four', 'Freq': 1}
{'Doc#': 813, 'Term': 'four', 'Freq': 1}
{'Doc#': 794, 'Term': 'four', 'Freq': 1}
{'Doc#': 1291, 'Term': 'four', 'Freq': 2}
{'Doc#': 858, 'Term': 'four', 'Freq': 1}
{'Doc#': 196, 'Term': 'four', 'Freq': 1}
{'Doc#': 432, 'Term': 'four', 'Freq': 1}
{'Doc#': 529, 'Term': 'four', 'Freq': 1}
{'Doc#': 1024, 'Term': 'four', 'Freq': 1}
{'Doc#': 1398, 'Term': 'four', 'Freq': 1}
{'Doc#': 1335, 'Term': 'four', 'Freq': 1}
{'Doc#': 704, 'Term': 'four', 'Freq': 1}
{'Doc#': 42, 'Term': 'four', 'Freq': 1}
{'Doc#': 1209, 'Term': 'four', 'Freq': 1}
{'Doc#': 121, 'Term': 'four', 'Freq': 1}
{'Doc#': 148, 'Term': 'four', 'Freq': 1}
{'Doc#': 1387, 'Term': 'four', 'Freq': 2}
{'Doc#': 475, 'Term': 'four', 'Freq': 1}
{'Doc#': 1027, 'Term': 'four', 'Freq': 1}
{'Doc#': 118, 'Term': 'four', 'Freq': 1}
{'Doc#': 948, 'Term': 'four', 'Freq': 1}
{'Doc#': 857, 'Term': 'four', 'Freq': 2}
{'Doc#': 685, 'Term': 'four', 'Freq': 1}
{'Doc#': 695, 'Term': 'four', 'Freq': 1}
{'Doc#': 694, 'Term': 'four', 'Freq': 1}
{'Doc#': 1194, 'Term': 'four', 'Freq': 1}
{'Doc#': 140, 'Term': 'four', 'Freq': 2}
{'Doc#': 1164, 'Term': 'four-engin', 'Freq': 1}
{'Doc#': 213, 'Term': 'four-hol', 'Freq': 1}
{'Doc#': 119, 'Term': 'four-pol', 'Freq': 1}
{'Doc#': 437, 'Term': 'fourcompon', 'Freq': 1}
{'Doc#': 1370, 'Term': 'fourier', 'Freq': 1}
{'Doc#': 1330, 'Term': 'fourier', 'Freq': 1}
{'Doc#': 706, 'Term': 'fourier', 'Freq': 1}
{'Doc#': 1246, 'Term': 'fourier', 'Freq': 1}
{'Doc#': 944, 'Term': 'fourier', 'Freq': 1}
{'Doc#': 916, 'Term': 'fourier', 'Freq': 1}
{'Doc#': 929, 'Term': 'fourier', 'Freq': 1}
{'Doc#': 144, 'Term': 'fourier', 'Freq': 1}
{'Doc#': 765, 'Term': 'fourier', 'Freq': 1}
{'Doc#': 1342, 'Term': 'fourier', 'Freq': 1}
{'Doc#': 65, 'Term': 'fourier', 'Freq': 1}
{'Doc#': 660, 'Term': 'fourier', 'Freq': 1}
{'Doc#': 1175, 'Term': 'fourier', 'Freq': 2}
{'Doc#': 235, 'Term': 'fourier', 'Freq': 1}
{'Doc#': 1258, 'Term': 'fourier', 'Freq': 1}
{'Doc#': 209, 'Term': 'fourier', 'Freq': 1}
{'Doc#': 770, 'Term': 'fourth', 'Freq': 1}
{'Doc#': 88, 'Term': 'fourth', 'Freq': 1}
{'Doc#': 918, 'Term': 'fourth', 'Freq': 1}
{'Doc#': 542, 'Term': 'fourth', 'Freq': 1}
{'Doc#': 1086, 'Term': 'fourth', 'Freq': 2}
{'Doc#': 705, 'Term': 'fourth', 'Freq': 1}
{'Doc#': 1386, 'Term': 'fourth', 'Freq': 1}
{'Doc#': 267, 'Term': 'fourth', 'Freq': 1}
{'Doc#': 669, 'Term': 'fourth', 'Freq': 1}
{'Doc#': 54, 'Term': 'fourth-degre', 'Freq': 1}
{'Doc#': 1222, 'Term': 'fourth-degre', 'Freq': 1}
{'Doc#': 931, 'Term': 'fourth-ord', 'Freq': 1}
{'Doc#': 930, 'Term': 'fourth-ord', 'Freq': 1}
{'Doc#': 936, 'Term': 'fourth-ord', 'Freq': 1}
{'Doc#': 1388, 'Term': 'fourthord', 'Freq': 1}
{'Doc#': 1035, 'Term': 'fourwav', 'Freq': 1}
{'Doc#': 576, 'Term': 'fp', 'Freq': 1}
{'Doc#': 554, 'Term': 'fp', 'Freq': 1}
{'Doc#': 1157, 'Term': 'fp', 'Freq': 1}
{'Doc#': 278, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 575, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 303, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 1000, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 576, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 1242, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 412, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 531, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 1010, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 1291, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 83, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 302, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 625, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 677, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 1002, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 656, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 1202, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 977, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 1346, 'Term': 'fraction', 'Freq': 1}
{'Doc#': 867, 'Term': 'fractur', 'Freq': 1}
{'Doc#': 870, 'Term': 'fractur', 'Freq': 1}
{'Doc#': 1396, 'Term': 'fralich', 'Freq': 1}
{'Doc#': 725, 'Term': 'frame', 'Freq': 1}
{'Doc#': 1360, 'Term': 'frame', 'Freq': 2}
{'Doc#': 1042, 'Term': 'frame', 'Freq': 1}
{'Doc#': 27, 'Term': 'frame', 'Freq': 1}
{'Doc#': 890, 'Term': 'frame', 'Freq': 2}
{'Doc#': 209, 'Term': 'frame', 'Freq': 1}
{'Doc#': 334, 'Term': 'framework', 'Freq': 1}
{'Doc#': 1328, 'Term': 'framework', 'Freq': 1}
{'Doc#': 572, 'Term': 'framework', 'Freq': 1}
{'Doc#': 1309, 'Term': 'framework', 'Freq': 1}
{'Doc#': 160, 'Term': 'framework', 'Freq': 1}
{'Doc#': 964, 'Term': 'framework', 'Freq': 1}
{'Doc#': 1056, 'Term': 'framework', 'Freq': 1}
{'Doc#': 1244, 'Term': 'framework', 'Freq': 1}
{'Doc#': 484, 'Term': 'framework', 'Freq': 1}
{'Doc#': 1237, 'Term': 'framework', 'Freq': 1}
{'Doc#': 355, 'Term': 'framework', 'Freq': 1}
{'Doc#': 718, 'Term': 'franc', 'Freq': 1}
{'Doc#': 266, 'Term': 'fredholm', 'Freq': 1}
{'Doc#': 647, 'Term': 'free', 'Freq': 1}
{'Doc#': 825, 'Term': 'free', 'Freq': 1}
{'Doc#': 668, 'Term': 'free', 'Freq': 1}
{'Doc#': 243, 'Term': 'free', 'Freq': 1}
{'Doc#': 1392, 'Term': 'free', 'Freq': 1}
{'Doc#': 1379, 'Term': 'free', 'Freq': 1}
{'Doc#': 943, 'Term': 'free', 'Freq': 3}
{'Doc#': 22, 'Term': 'free', 'Freq': 1}
{'Doc#': 1370, 'Term': 'free', 'Freq': 2}
{'Doc#': 358, 'Term': 'free', 'Freq': 3}
{'Doc#': 212, 'Term': 'free', 'Freq': 1}
{'Doc#': 310, 'Term': 'free', 'Freq': 1}
{'Doc#': 1391, 'Term': 'free', 'Freq': 5}
{'Doc#': 571, 'Term': 'free', 'Freq': 5}
{'Doc#': 470, 'Term': 'free', 'Freq': 1}
{'Doc#': 59, 'Term': 'free', 'Freq': 1}
{'Doc#': 522, 'Term': 'free', 'Freq': 2}
{'Doc#': 940, 'Term': 'free', 'Freq': 1}
{'Doc#': 1201, 'Term': 'free', 'Freq': 8}
{'Doc#': 721, 'Term': 'free', 'Freq': 1}
{'Doc#': 167, 'Term': 'free', 'Freq': 1}
{'Doc#': 659, 'Term': 'free', 'Freq': 1}
{'Doc#': 576, 'Term': 'free', 'Freq': 3}
{'Doc#': 975, 'Term': 'free', 'Freq': 1}
{'Doc#': 300, 'Term': 'free', 'Freq': 3}
{'Doc#': 183, 'Term': 'free', 'Freq': 2}
{'Doc#': 296, 'Term': 'free', 'Freq': 1}
{'Doc#': 1184, 'Term': 'free', 'Freq': 1}
{'Doc#': 519, 'Term': 'free', 'Freq': 4}
{'Doc#': 2, 'Term': 'free', 'Freq': 3}
{'Doc#': 646, 'Term': 'free', 'Freq': 2}
{'Doc#': 552, 'Term': 'free', 'Freq': 1}
{'Doc#': 1235, 'Term': 'free', 'Freq': 1}
{'Doc#': 422, 'Term': 'free', 'Freq': 1}
{'Doc#': 1238, 'Term': 'free', 'Freq': 1}
{'Doc#': 997, 'Term': 'free', 'Freq': 1}
{'Doc#': 611, 'Term': 'free', 'Freq': 1}
{'Doc#': 1065, 'Term': 'free', 'Freq': 1}
{'Doc#': 1322, 'Term': 'free', 'Freq': 3}
{'Doc#': 270, 'Term': 'free', 'Freq': 4}
{'Doc#': 1113, 'Term': 'free', 'Freq': 1}
{'Doc#': 1204, 'Term': 'free', 'Freq': 2}
{'Doc#': 848, 'Term': 'free', 'Freq': 1}
{'Doc#': 812, 'Term': 'free', 'Freq': 1}
{'Doc#': 121, 'Term': 'free', 'Freq': 1}
{'Doc#': 625, 'Term': 'free', 'Freq': 2}
{'Doc#': 516, 'Term': 'free', 'Freq': 1}
{'Doc#': 603, 'Term': 'free', 'Freq': 2}
{'Doc#': 335, 'Term': 'free', 'Freq': 1}
{'Doc#': 1154, 'Term': 'free', 'Freq': 1}
{'Doc#': 608, 'Term': 'free', 'Freq': 1}
{'Doc#': 178, 'Term': 'free', 'Freq': 1}
{'Doc#': 218, 'Term': 'free', 'Freq': 1}
{'Doc#': 556, 'Term': 'free', 'Freq': 2}
{'Doc#': 424, 'Term': 'free', 'Freq': 1}
{'Doc#': 1215, 'Term': 'free', 'Freq': 1}
{'Doc#': 643, 'Term': 'free', 'Freq': 1}
{'Doc#': 783, 'Term': 'free', 'Freq': 1}
{'Doc#': 902, 'Term': 'free', 'Freq': 2}
{'Doc#': 1381, 'Term': 'free', 'Freq': 1}
{'Doc#': 114, 'Term': 'free', 'Freq': 1}
{'Doc#': 126, 'Term': 'free', 'Freq': 1}
{'Doc#': 375, 'Term': 'free', 'Freq': 1}
{'Doc#': 73, 'Term': 'free', 'Freq': 1}
{'Doc#': 759, 'Term': 'free', 'Freq': 1}
{'Doc#': 176, 'Term': 'free', 'Freq': 1}
{'Doc#': 87, 'Term': 'free', 'Freq': 1}
{'Doc#': 454, 'Term': 'free', 'Freq': 1}
{'Doc#': 131, 'Term': 'free', 'Freq': 1}
{'Doc#': 1232, 'Term': 'free', 'Freq': 1}
{'Doc#': 25, 'Term': 'free', 'Freq': 1}
{'Doc#': 356, 'Term': 'free', 'Freq': 1}
{'Doc#': 329, 'Term': 'free', 'Freq': 3}
{'Doc#': 1059, 'Term': 'free', 'Freq': 3}
{'Doc#': 45, 'Term': 'free', 'Freq': 1}
{'Doc#': 104, 'Term': 'free', 'Freq': 2}
{'Doc#': 499, 'Term': 'free', 'Freq': 1}
{'Doc#': 976, 'Term': 'free', 'Freq': 1}
{'Doc#': 946, 'Term': 'free', 'Freq': 1}
{'Doc#': 1, 'Term': 'free', 'Freq': 1}
{'Doc#': 244, 'Term': 'free', 'Freq': 1}
{'Doc#': 682, 'Term': 'free', 'Freq': 1}
{'Doc#': 267, 'Term': 'free', 'Freq': 2}
{'Doc#': 221, 'Term': 'free', 'Freq': 1}
{'Doc#': 122, 'Term': 'free', 'Freq': 1}
{'Doc#': 141, 'Term': 'free', 'Freq': 1}
{'Doc#': 44, 'Term': 'free', 'Freq': 1}
{'Doc#': 171, 'Term': 'free', 'Freq': 1}
{'Doc#': 657, 'Term': 'free', 'Freq': 1}
{'Doc#': 550, 'Term': 'free', 'Freq': 1}
{'Doc#': 453, 'Term': 'free', 'Freq': 1}
{'Doc#': 644, 'Term': 'free', 'Freq': 4}
{'Doc#': 268, 'Term': 'free-convect', 'Freq': 2}
{'Doc#': 912, 'Term': 'free-convect', 'Freq': 1}
{'Doc#': 269, 'Term': 'free-convect', 'Freq': 1}
{'Doc#': 500, 'Term': 'free-convect', 'Freq': 1}
{'Doc#': 721, 'Term': 'free-field', 'Freq': 3}
{'Doc#': 431, 'Term': 'free-flight', 'Freq': 1}
{'Doc#': 812, 'Term': 'free-flight', 'Freq': 1}
{'Doc#': 1218, 'Term': 'free-flown', 'Freq': 1}
{'Doc#': 1066, 'Term': 'free-fre', 'Freq': 3}
{'Doc#': 121, 'Term': 'free-jet', 'Freq': 2}
{'Doc#': 1371, 'Term': 'free-mix', 'Freq': 1}
{'Doc#': 1040, 'Term': 'free-mix', 'Freq': 1}
{'Doc#': 1373, 'Term': 'free-molecul', 'Freq': 1}
{'Doc#': 667, 'Term': 'free-molecul', 'Freq': 2}
{'Doc#': 1139, 'Term': 'free-molecul', 'Freq': 2}
{'Doc#': 171, 'Term': 'free-molecul', 'Freq': 1}
{'Doc#': 89, 'Term': 'free-shear', 'Freq': 1}
{'Doc#': 1153, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 693, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 947, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 1003, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 174, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 664, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 334, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 105, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 1347, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 662, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 692, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 689, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 972, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 282, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 56, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 1395, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 352, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 89, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 697, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 332, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 325, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 1282, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 188, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 54, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 1248, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 916, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 572, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 160, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 467, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 970, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 1210, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 994, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 1238, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 997, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 34, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 566, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 10, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 193, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 70, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 348, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 1093, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 625, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 1371, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 713, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 474, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 1109, 'Term': 'free-stream', 'Freq': 3}
{'Doc#': 608, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 85, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 41, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 1292, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 493, 'Term': 'free-stream', 'Freq': 5}
{'Doc#': 696, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 1381, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 605, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 1105, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 971, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 498, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 48, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 1349, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 63, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 125, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 173, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 695, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 694, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 473, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 62, 'Term': 'free-stream', 'Freq': 3}
{'Doc#': 573, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 25, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 234, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 1225, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 372, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 329, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 636, 'Term': 'free-stream', 'Freq': 3}
{'Doc#': 1351, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 45, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 993, 'Term': 'free-stream', 'Freq': 3}
{'Doc#': 1393, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 439, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 1366, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 946, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 94, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 483, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 76, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 1278, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 328, 'Term': 'free-stream', 'Freq': 2}
{'Doc#': 1149, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 1364, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 365, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 1159, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 1356, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 179, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 161, 'Term': 'free-stream', 'Freq': 1}
{'Doc#': 212, 'Term': 'free-vortex', 'Freq': 1}
{'Doc#': 88, 'Term': 'freeconvect', 'Freq': 2}
{'Doc#': 966, 'Term': 'freeconvect', 'Freq': 1}
{'Doc#': 317, 'Term': 'freedom', 'Freq': 1}
{'Doc#': 515, 'Term': 'freedom', 'Freq': 1}
{'Doc#': 552, 'Term': 'freedom', 'Freq': 1}
{'Doc#': 627, 'Term': 'freedom', 'Freq': 1}
{'Doc#': 1252, 'Term': 'freedom', 'Freq': 4}
{'Doc#': 1331, 'Term': 'freedom', 'Freq': 2}
{'Doc#': 178, 'Term': 'freedom', 'Freq': 1}
{'Doc#': 643, 'Term': 'freedom', 'Freq': 1}
{'Doc#': 87, 'Term': 'freedom', 'Freq': 1}
{'Doc#': 719, 'Term': 'freedom', 'Freq': 1}
{'Doc#': 726, 'Term': 'freedom', 'Freq': 1}
{'Doc#': 747, 'Term': 'freedom', 'Freq': 1}
{'Doc#': 244, 'Term': 'freedom', 'Freq': 1}
{'Doc#': 442, 'Term': 'freedom', 'Freq': 1}
{'Doc#': 44, 'Term': 'freedom', 'Freq': 1}
{'Doc#': 414, 'Term': 'freedom', 'Freq': 1}
{'Doc#': 915, 'Term': 'freedom', 'Freq': 1}
{'Doc#': 845, 'Term': 'freely-support', 'Freq': 4}
{'Doc#': 473, 'Term': 'freeman', 'Freq': 1}
{'Doc#': 110, 'Term': 'freeman', 'Freq': 1}
{'Doc#': 486, 'Term': 'freestream', 'Freq': 1}
{'Doc#': 1107, 'Term': 'freestream', 'Freq': 1}
{'Doc#': 366, 'Term': 'freestream', 'Freq': 1}
{'Doc#': 970, 'Term': 'freestream', 'Freq': 1}
{'Doc#': 1288, 'Term': 'freestream', 'Freq': 1}
{'Doc#': 1188, 'Term': 'freestream', 'Freq': 2}
{'Doc#': 541, 'Term': 'freestream', 'Freq': 1}
{'Doc#': 1198, 'Term': 'freestream', 'Freq': 1}
{'Doc#': 205, 'Term': 'freestream', 'Freq': 1}
{'Doc#': 696, 'Term': 'freestream', 'Freq': 1}
{'Doc#': 605, 'Term': 'freestream', 'Freq': 1}
{'Doc#': 1189, 'Term': 'freestream', 'Freq': 3}
{'Doc#': 255, 'Term': 'freestream', 'Freq': 1}
{'Doc#': 629, 'Term': 'freestream', 'Freq': 1}
{'Doc#': 1390, 'Term': 'freestream', 'Freq': 1}
{'Doc#': 993, 'Term': 'freestream', 'Freq': 1}
{'Doc#': 1352, 'Term': 'freestream', 'Freq': 1}
{'Doc#': 1179, 'Term': 'freestream', 'Freq': 3}
{'Doc#': 1288, 'Term': 'freestream-inject', 'Freq': 1}
{'Doc#': 401, 'Term': 'freez', 'Freq': 1}
{'Doc#': 575, 'Term': 'freez', 'Freq': 1}
{'Doc#': 1297, 'Term': 'freez', 'Freq': 3}
{'Doc#': 625, 'Term': 'freez', 'Freq': 1}
{'Doc#': 656, 'Term': 'freez', 'Freq': 1}
{'Doc#': 1296, 'Term': 'freez', 'Freq': 4}
{'Doc#': 575, 'Term': 'freeze', 'Freq': 1}
{'Doc#': 575, 'Term': 'freezing', 'Freq': 2}
{'Doc#': 1336, 'Term': 'freon', 'Freq': 1}
{'Doc#': 185, 'Term': 'freons', 'Freq': 1}
{'Doc#': 911, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 844, 'Term': 'frequenc', 'Freq': 4}
{'Doc#': 917, 'Term': 'frequenc', 'Freq': 2}
{'Doc#': 872, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 729, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 1270, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 869, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 721, 'Term': 'frequenc', 'Freq': 5}
{'Doc#': 764, 'Term': 'frequenc', 'Freq': 3}
{'Doc#': 113, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 910, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 728, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 856, 'Term': 'frequenc', 'Freq': 2}
{'Doc#': 913, 'Term': 'frequenc', 'Freq': 5}
{'Doc#': 916, 'Term': 'frequenc', 'Freq': 2}
{'Doc#': 1329, 'Term': 'frequenc', 'Freq': 3}
{'Doc#': 199, 'Term': 'frequenc', 'Freq': 3}
{'Doc#': 919, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 813, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 748, 'Term': 'frequenc', 'Freq': 4}
{'Doc#': 1272, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 867, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 83, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 108, 'Term': 'frequenc', 'Freq': 2}
{'Doc#': 686, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 704, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 42, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 848, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 380, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 1244, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 702, 'Term': 'frequenc', 'Freq': 2}
{'Doc#': 643, 'Term': 'frequenc', 'Freq': 3}
{'Doc#': 441, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 847, 'Term': 'frequenc', 'Freq': 2}
{'Doc#': 722, 'Term': 'frequenc', 'Freq': 2}
{'Doc#': 685, 'Term': 'frequenc', 'Freq': 2}
{'Doc#': 129, 'Term': 'frequenc', 'Freq': 11}
{'Doc#': 189, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 705, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 1066, 'Term': 'frequenc', 'Freq': 2}
{'Doc#': 166, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 882, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 597, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 593, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 845, 'Term': 'frequenc', 'Freq': 7}
{'Doc#': 201, 'Term': 'frequenc', 'Freq': 3}
{'Doc#': 846, 'Term': 'frequenc', 'Freq': 7}
{'Doc#': 392, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 895, 'Term': 'frequenc', 'Freq': 1}
{'Doc#': 917, 'Term': 'frequencies', 'Freq': 1}
{'Doc#': 845, 'Term': 'frequencies', 'Freq': 1}
{'Doc#': 201, 'Term': 'frequencies', 'Freq': 1}
{'Doc#': 844, 'Term': 'frequency', 'Freq': 1}
{'Doc#': 919, 'Term': 'frequency', 'Freq': 1}
{'Doc#': 1113, 'Term': 'frequency', 'Freq': 1}
{'Doc#': 441, 'Term': 'frequency', 'Freq': 1}
{'Doc#': 846, 'Term': 'frequency', 'Freq': 1}
{'Doc#': 846, 'Term': 'frequency--th', 'Freq': 1}
{'Doc#': 721, 'Term': 'frequency-band', 'Freq': 1}
{'Doc#': 219, 'Term': 'frequency-shifting', 'Freq': 1}
{'Doc#': 315, 'Term': 'frequent', 'Freq': 1}
{'Doc#': 1088, 'Term': 'frequent', 'Freq': 1}
{'Doc#': 939, 'Term': 'frequent', 'Freq': 1}
{'Doc#': 108, 'Term': 'frequent', 'Freq': 1}
{'Doc#': 677, 'Term': 'frequent', 'Freq': 1}
{'Doc#': 1393, 'Term': 'frequent', 'Freq': 1}
{'Doc#': 798, 'Term': 'frequent', 'Freq': 1}
{'Doc#': 1380, 'Term': 'frequently', 'Freq': 1}
{'Doc#': 49, 'Term': 'friction', 'Freq': 1}
{'Doc#': 1076, 'Term': 'friction', 'Freq': 1}
{'Doc#': 398, 'Term': 'friction', 'Freq': 1}
{'Doc#': 105, 'Term': 'friction', 'Freq': 1}
{'Doc#': 9, 'Term': 'friction', 'Freq': 1}
{'Doc#': 120, 'Term': 'friction', 'Freq': 3}
{'Doc#': 99, 'Term': 'friction', 'Freq': 1}
{'Doc#': 322, 'Term': 'friction', 'Freq': 1}
{'Doc#': 565, 'Term': 'friction', 'Freq': 1}
{'Doc#': 21, 'Term': 'friction', 'Freq': 1}
{'Doc#': 569, 'Term': 'friction', 'Freq': 1}
{'Doc#': 481, 'Term': 'friction', 'Freq': 1}
{'Doc#': 992, 'Term': 'friction', 'Freq': 1}
{'Doc#': 59, 'Term': 'friction', 'Freq': 1}
{'Doc#': 306, 'Term': 'friction', 'Freq': 2}
{'Doc#': 261, 'Term': 'friction', 'Freq': 1}
{'Doc#': 145, 'Term': 'friction', 'Freq': 1}
{'Doc#': 165, 'Term': 'friction', 'Freq': 3}
{'Doc#': 1282, 'Term': 'friction', 'Freq': 1}
